region,supplysector,subsector,stub.technology,year,minicam.non.energy.input,input.cost
South Africa,H2 central production,solar,electrolysis,2090,electrolyzer,1.474675
South Africa,H2 central production,solar,electrolysis,2095,electrolyzer,1.474675
South Africa,H2 central production,solar,electrolysis,2100,electrolyzer,1.474675
South Africa,H2 central production,wind,electrolysis,1975,electrolyzer,3.7333
South Africa,H2 central production,wind,electrolysis,1990,electrolyzer,3.7333
South Africa,H2 central production,wind,electrolysis,2005,electrolyzer,3.7333
South Africa,H2 central production,wind,electrolysis,2010,electrolyzer,3.7333
South Africa,H2 central production,wind,electrolysis,2015,electrolyzer,3.7333
South Africa,H2 central production,wind,electrolysis,2020,electrolyzer,3.3103
South Africa,H2 central production,wind,electrolysis,2025,electrolyzer,2.2910917264951554
South Africa,H2 central production,wind,electrolysis,2030,electrolyzer,1.5856874903224942
South Africa,H2 central production,wind,electrolysis,2035,electrolyzer,1.0974701658111752
South Africa,H2 central production,wind,electrolysis,2040,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2045,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2050,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2055,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2060,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2065,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2070,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2075,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2080,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2085,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2090,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2095,electrolyzer,0.933325
South Africa,H2 central production,wind,electrolysis,2100,electrolyzer,0.933325
South America_Northern,H2 central production,solar,electrolysis,1975,electrolyzer,6.6897
South America_Northern,H2 central production,solar,electrolysis,1990,electrolyzer,6.6897
South America_Northern,H2 central production,solar,electrolysis,2005,electrolyzer,6.6897
South America_Northern,H2 central production,solar,electrolysis,2010,electrolyzer,6.6897
South America_Northern,H2 central production,solar,electrolysis,2015,electrolyzer,6.6897
South America_Northern,H2 central production,solar,electrolysis,2020,electrolyzer,5.9248
South America_Northern,H2 central production,solar,electrolysis,2025,electrolyzer,4.0765681337956865
South America_Northern,H2 central production,solar,electrolysis,2030,electrolyzer,2.804889236679457
South America_Northern,H2 central production,solar,electrolysis,2035,electrolyzer,1.929908533802657
South America_Northern,H2 central production,solar,electrolysis,2040,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2045,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2050,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2055,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2060,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2065,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2070,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2075,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2080,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2085,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2090,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2095,electrolyzer,1.672425
South America_Northern,H2 central production,solar,electrolysis,2100,electrolyzer,1.672425
South America_Northern,H2 central production,wind,electrolysis,1975,electrolyzer,3.8182
South America_Northern,H2 central production,wind,electrolysis,1990,electrolyzer,3.8182
South America_Northern,H2 central production,wind,electrolysis,2005,electrolyzer,3.8182
South America_Northern,H2 central production,wind,electrolysis,2010,electrolyzer,3.8182
South America_Northern,H2 central production,wind,electrolysis,2015,electrolyzer,3.8182
South America_Northern,H2 central production,wind,electrolysis,2020,electrolyzer,3.3854
South America_Northern,H2 central production,wind,electrolysis,2025,electrolyzer,2.342373741903953
South America_Northern,H2 central production,wind,electrolysis,2030,electrolyzer,1.6206991040234913
South America_Northern,H2 central production,wind,electrolysis,2035,electrolyzer,1.1213691217557422
South America_Northern,H2 central production,wind,electrolysis,2040,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2045,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2050,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2055,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2060,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2065,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2070,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2075,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2080,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2085,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2090,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2095,electrolyzer,0.95455
South America_Northern,H2 central production,wind,electrolysis,2100,electrolyzer,0.95455
South America_Southern,H2 central production,solar,electrolysis,1975,electrolyzer,6.7561
South America_Southern,H2 central production,solar,electrolysis,1990,electrolyzer,6.7561
South America_Southern,H2 central production,solar,electrolysis,2005,electrolyzer,6.7561
South America_Southern,H2 central production,solar,electrolysis,2010,electrolyzer,6.7561
South America_Southern,H2 central production,solar,electrolysis,2015,electrolyzer,6.7561
South America_Southern,H2 central production,solar,electrolysis,2020,electrolyzer,5.9836
South America_Southern,H2 central production,solar,electrolysis,2025,electrolyzer,4.116717613379467
South America_Southern,H2 central production,solar,electrolysis,2030,electrolyzer,2.832302277610257
South America_Southern,H2 central production,solar,electrolysis,2035,electrolyzer,1.9486243520042992
South America_Southern,H2 central production,solar,electrolysis,2040,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2045,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2050,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2055,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2060,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2065,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2070,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2075,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2080,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2085,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2090,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2095,electrolyzer,1.689025
South America_Southern,H2 central production,solar,electrolysis,2100,electrolyzer,1.689025
South America_Southern,H2 central production,wind,electrolysis,1975,electrolyzer,3.7333
South America_Southern,H2 central production,wind,electrolysis,1990,electrolyzer,3.7333
South America_Southern,H2 central production,wind,electrolysis,2005,electrolyzer,3.7333
South America_Southern,H2 central production,wind,electrolysis,2010,electrolyzer,3.7333
South America_Southern,H2 central production,wind,electrolysis,2015,electrolyzer,3.7333
South America_Southern,H2 central production,wind,electrolysis,2020,electrolyzer,3.3103
South America_Southern,H2 central production,wind,electrolysis,2025,electrolyzer,2.2910917264951554
South America_Southern,H2 central production,wind,electrolysis,2030,electrolyzer,1.5856874903224942
South America_Southern,H2 central production,wind,electrolysis,2035,electrolyzer,1.0974701658111752
South America_Southern,H2 central production,wind,electrolysis,2040,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2045,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2050,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2055,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2060,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2065,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2070,electrolyzer,0.933325
South America_Southern,H2 central production,wind,electrolysis,2075,electrolyzer,0.933325
